0;00000000;Virus.DOS.04h.609
0;00000001;Virus.DOS.04h.635
0;00000002;Virus.DOS.1000Years.791.a
0;00000003;Virus.DOS.1000Years.791.b
0;00000004;Virus.DOS.10past3.767
0;00000005;Virus.DOS.10past3.775
0;00000006;Virus.DOS.10past3.a
0;00000007;Virus.DOS.10past3.b
0;00000008;Virus.DOS.1_COM
0;00000009;Virus.DOS.1stVir.3032
0;00000010;Virus.DOS.1stVir.3173
0;00000011;Virus.DOS.2up.6000
0;00000012;Virus.DOS.33.525
0;00000013;Virus.DOS.3E.384
0;00000014;Virus.DOS.3tunes.1784
0;00000015;Virus.DOS.3Y.853
0;00000016;Virus.DOS.4on.1346
0;00000017;Virus.DOS.4res
0;00000018;Virus.DOS.4Seasons.1534
0;00000019;Virus.DOS.5lo.1024
0;00000020;Virus.DOS.66c.612
0;00000021;Virus.DOS.7son.271
0;00000022;Virus.DOS.7son.284.a
0;00000023;Virus.DOS.7son.284.b
0;00000024;Virus.DOS.7son.284.d
0;00000025;Virus.DOS.7son.284.e
0;00000026;Virus.DOS.7son.286
0;00000027;Virus.DOS.7son.327
0;00000028;Virus.DOS.7son.331
0;00000029;Virus.DOS.7son.332
0;00000030;Virus.DOS.7son.332.b
0;00000031;Virus.DOS.7son.332.c
0;00000032;Virus.DOS.7son.333.a
0;00000033;Virus.DOS.7son.333.b
0;00000034;Virus.DOS.7son.333.c
0;00000035;Virus.DOS.7son.334
0;00000036;Virus.DOS.7son.344
0;00000037;Virus.DOS.7son.350
0;00000038;Virus.DOS.7son.440
0;00000039;Virus.DOS.8888
0;00000040;Virus.DOS.8tunes
0;00000041;Virus.DOS.92_69.1148
0;00000042;Virus.DOS.99percents
0;00000043;Virus.DOS.A2Space.1268
0;00000044;Virus.DOS.A2Space.1315
0;00000045;Virus.DOS.Aa.716
0;00000046;Virus.DOS.AAA.807
0;00000047;Virus.DOS.Aacom.1280
0;00000048;Virus.DOS.Aardwolf.446
0;00000049;Virus.DOS.Aardwolf.448
0;00000050;Virus.DOS.AAV.8224
0;00000051;Virus.DOS.AAV.8224.b
0;00000052;Virus.DOS.Abal.758
0;00000053;Virus.DOS.Abba.410
0;00000054;Virus.DOS.Abba.9849.a
0;00000055;Virus.DOS.Abba.9849.b
0;00000056;Virus.DOS.Abbas.1100
0;00000057;Virus.DOS.Abbas.1313
0;00000058;Virus.DOS.Abbas.1320
0;00000059;Virus.DOS.Abbas.5660
0;00000060;Virus.DOS.ABC.2378
0;00000061;Virus.DOS.Abme.a
0;00000062;Virus.DOS.Abme.b
0;00000063;Virus.DOS.Abme.c
0;00000064;Virus.DOS.Abola.2420
0;00000065;Virus.DOS.Abomb.728.a
0;00000066;Virus.DOS.Abomb.728.b
0;00000067;Virus.DOS.Abomb.730
0;00000068;Virus.DOS.Abomb.732
0;00000069;Virus.DOS.Abraxas.1170
0;00000070;Virus.DOS.Abraxas.1171
0;00000071;Virus.DOS.Abraxas.1200.a
0;00000072;Virus.DOS.Abraxas.1200.b
0;00000073;Virus.DOS.Abraxas.1214
0;00000074;Virus.DOS.Abraxas.1304
0;00000075;Virus.DOS.Abraxas.1881
0;00000076;Virus.DOS.Abraxas.Cleton.1508
0;00000077;Virus.DOS.Abraxas.Cleton.1518
0;00000078;Virus.DOS.Abraxas_II.1219
0;00000079;Virus.DOS.Abraxas_II.1520
0;00000080;Virus.DOS.Abraxas_II.2011
0;00000081;Virus.DOS.Absys
0;00000082;Virus.DOS.Abt.397
0;00000083;Virus.DOS.Acapulco.1971
0;00000084;Virus.DOS.AccAvenger.873
0;00000085;Virus.DOS.Accept.3619
0;00000086;Virus.DOS.Accept.3773
0;00000087;Virus.DOS.Account.873
0;00000088;Virus.DOS.ACDC.494
0;00000089;Virus.DOS.ACDC.499
0;00000090;Virus.DOS.Ace.1872
0;00000091;Virus.DOS.Ace.352
0;00000092;Virus.DOS.ACG.a
0;00000093;Virus.DOS.ACG.b
0;00000094;Virus.DOS.ACG.c
0;00000095;Virus.DOS.Ache.338
0;00000096;Virus.DOS.Ache.352
0;00000097;Virus.DOS.Acid.1024.a
0;00000098;Virus.DOS.Acid.1024.b
0;00000099;Virus.DOS.Acurev.272
0;00000100;Virus.DOS.Acurev.536
0;00000101;Virus.DOS.Acurev.664
0;00000102;Virus.DOS.Acurev.666
0;00000103;Virus.DOS.Acurev.670
0;00000104;Virus.DOS.ACV.1342
0;00000105;Virus.DOS.Acvt.1243
0;00000106;Virus.DOS.Acy.790
0;00000107;Virus.DOS.AD.132
0;00000108;Virus.DOS.AD.157
0;00000109;Virus.DOS.AD.173
0;00000110;Virus.DOS.AD.206
0;00000111;Virus.DOS.AD.243
0;00000112;Virus.DOS.AD.243.b
0;00000113;Virus.DOS.AD.436
0;00000114;Virus.DOS.AD.436.b
0;00000115;Virus.DOS.AD.437
0;00000116;Virus.DOS.Ada.2600
0;00000117;Virus.DOS.Ada.3368
0;00000118;Virus.DOS.ADI.1431
0;00000119;Virus.DOS.ADI.1444
0;00000120;Virus.DOS.ADI.1465
0;00000121;Virus.DOS.ADI.1478
0;00000122;Virus.DOS.ADI.1565
0;00000123;Virus.DOS.ADI.1580
0;00000124;Virus.DOS.ADI.1654
0;00000125;Virus.DOS.ADI.1688
0;00000126;Virus.DOS.ADI.1690.b
0;00000127;Virus.DOS.Adin.1224
0;00000128;Virus.DOS.Adin.1488
0;00000129;Virus.DOS.Adin.3026
0;00000130;Virus.DOS.Adios.601
0;00000131;Virus.DOS.Adios.609
0;00000132;Virus.DOS.Adios.609.b
0;00000133;Virus.DOS.ADI.poly
0;00000134;Virus.DOS.AdiPop.485
0;00000135;Virus.DOS.Adolf.475
0;00000136;Virus.DOS.Adrenalin.552
0;00000137;Virus.DOS.Adrenalin.571
0;00000138;Virus.DOS.Adri.886
0;00000139;Virus.DOS.Adrian.723
0;00000140;Virus.DOS.Adrian.819
0;00000141;Virus.DOS.ADT.1778
0;00000142;Virus.DOS.Advent.2764
0;00000143;Virus.DOS.Advent.Cookie.2232
0;00000144;Virus.DOS.Advent.Syslock.3550
0;00000145;Virus.DOS.Advent.Syslock.3551
0;00000146;Virus.DOS.AEP.626
0;00000147;Virus.DOS.AFFA.1313
0;00000148;Virus.DOS.Afori.656
0;00000149;Virus.DOS.AFV.517
0;00000150;Virus.DOS.Aga.3000
0;00000151;Virus.DOS.Agena.723
0;00000152;Virus.DOS.Agent.a
0;00000153;Virus.DOS.Agent.e
0;00000154;Virus.DOS.Agiplan.a
0;00000155;Virus.DOS.Agiplan.b
0;00000156;Virus.DOS.AH.2241
0;00000157;Virus.DOS.Ahasverus.1244
0;00000158;Virus.DOS.Ahav.336
0;00000159;Virus.DOS.Ahav.337
0;00000160;Virus.DOS.Ahav.377
0;00000161;Virus.DOS.Ahav.379
0;00000162;Virus.DOS.Ahav.383
0;00000163;Virus.DOS.Ahav.385
0;00000164;Virus.DOS.Ahet.615
0;00000165;Virus.DOS.Ai22.1659
0;00000166;Virus.DOS.Aids.552
0;00000167;Virus.DOS.Aids.872
0;00000168;Virus.DOS.Airwalker.300
0;00000169;Virus.DOS.Airwalker.303
0;00000170;Virus.DOS.Airwalker.384
0;00000171;Virus.DOS.Airwalker.385
0;00000172;Virus.DOS.Airwalker.386
0;00000173;Virus.DOS.Aiw.572
0;00000174;Virus.DOS.Aiwedr.678
0;00000175;Virus.DOS.Aiwedr.852
0;00000176;Virus.DOS.AJ.390
0;00000177;Virus.DOS.AJ.391
0;00000178;Virus.DOS.AJ.793
0;00000179;Virus.DOS.AK.250
0;00000180;Virus.DOS.AK.251
0;00000181;Virus.DOS.AK.284
0;00000182;Virus.DOS.AK.285
0;00000183;Virus.DOS.AK.365
0;00000184;Virus.DOS.Akill.1027
0;00000185;Virus.DOS.Akill.858
0;00000186;Virus.DOS.Akp.366
0;00000187;Virus.DOS.Akp.369.a
0;00000188;Virus.DOS.Akp.369.b
0;00000189;Virus.DOS.Akp.475
0;00000190;Virus.DOS.Akuku.1111
0;00000191;Virus.DOS.Akuku.649
0;00000192;Virus.DOS.Akuku.886
0;00000193;Virus.DOS.Akuku.886.e
0;00000194;Virus.DOS.Akuku.886.f
0;00000195;Virus.DOS.Alabama
0;00000196;Virus.DOS.Alabama.b
0;00000197;Virus.DOS.Alarm.1820
0;00000198;Virus.DOS.Albania.429
0;00000199;Virus.DOS.Albania.506.a
0;00000200;Virus.DOS.Albania.506.b
0;00000201;Virus.DOS.Albania.575
0;00000202;Virus.DOS.Albania.575.b
0;00000203;Virus.DOS.Albania.606
0;00000204;Virus.DOS.Albanian.1991
0;00000205;Virus.DOS.Alcom.257
0;00000206;Virus.DOS.Ale.1911
0;00000207;Virus.DOS.Alert
0;00000208;Virus.DOS.Alex.368
0;00000209;Virus.DOS.Alex.598
0;00000210;Virus.DOS.Alex.599
0;00000211;Virus.DOS.Alex.818
0;00000212;Virus.DOS.AlexAndSolo.512
0;00000213;Virus.DOS.Alfons.1424
0;00000214;Virus.DOS.Alfons.1536
0;00000215;Virus.DOS.Algerian.1400
0;00000216;Virus.DOS.Alho.676
0;00000217;Virus.DOS.Alia.1023
0;00000218;Virus.DOS.Alia.1300
0;00000219;Virus.DOS.Alice.490
0;00000220;Virus.DOS.Alice.513
0;00000221;Virus.DOS.Alicia.a
0;00000222;Virus.DOS.Alicia.Ace
0;00000223;Virus.DOS.Alicia.Arj
0;00000224;Virus.DOS.Alicia.b
0;00000225;Virus.DOS.Alicia.c
0;00000226;Virus.DOS.Alicia.d
0;00000227;Virus.DOS.Alicia.Ha
0;00000228;Virus.DOS.Alicia.Lzh
0;00000229;Virus.DOS.Alicia.Rar
0;00000230;Virus.DOS.Alicia.Zip
0;00000231;Virus.DOS.Alicia.Zoo
0;00000232;Virus.DOS.Alien.1356
0;00000233;Virus.DOS.Alien.1976
0;00000234;Virus.DOS.Alien.480
0;00000235;Virus.DOS.Alien.735
0;00000236;Virus.DOS.Alien.893
0;00000237;Virus.DOS.Alien_II.259
0;00000238;Virus.DOS.Alien_II.298
0;00000239;Virus.DOS.Alien_II.304
0;00000240;Virus.DOS.Alien_II.374
0;00000241;Virus.DOS.Aline.993
0;00000242;Virus.DOS.All.1818
0;00000243;Virus.DOS.Alladin.1827
0;00000244;Virus.DOS.AllFools.659
0;00000245;Virus.DOS.AllFools.844
0;00000246;Virus.DOS.Almavir
0;00000247;Virus.DOS.Alpha.2000
0;00000248;Virus.DOS.Alpha.2000.b
0;00000249;Virus.DOS.Alphabet.447
0;00000250;Virus.DOS.AlphaVirus.1121
0;00000251;Virus.DOS.AlphaVirus.1466
0;00000252;Virus.DOS.AlphaVirus.1555
0;00000253;Virus.DOS.AlphaVirus.1628
0;00000254;Virus.DOS.Already.71
0;00000255;Virus.DOS.Altx.1264
0;00000256;Virus.DOS.Altx.1309
0;00000257;Virus.DOS.Altx.1751
0;00000258;Virus.DOS.Altx.2283
0;00000259;Virus.DOS.Altx.2297
0;00000260;Virus.DOS.Altx.2606
0;00000261;Virus.DOS.Altx.2663
0;00000262;Virus.DOS.Altx.2675
0;00000263;Virus.DOS.Altx.2748
0;00000264;Virus.DOS.Altx.2889
0;00000265;Virus.DOS.Alxe.1287
0;00000266;Virus.DOS.Am.604
0;00000267;Virus.DOS.Am.743
0;00000268;Virus.DOS.Ama.690
0;00000269;Virus.DOS.Ama.696
0;00000270;Virus.DOS.Aman.10716
0;00000271;Virus.DOS.Amanita.1135
0;00000272;Virus.DOS.AmazonQueen.467
0;00000273;Virus.DOS.AmazonQueen.468
0;00000274;Virus.DOS.AmazonQueen.473
0;00000275;Virus.DOS.AmazonQueen.478
0;00000276;Virus.DOS.AmazonQueen.479
0;00000277;Virus.DOS.AmazonQueen.484
0;00000278;Virus.DOS.AmazonQueen.500.a
0;00000279;Virus.DOS.AmazonQueen.500.b
0;00000280;Virus.DOS.AmazonQueen.506
0;00000281;Virus.DOS.Amber.ForeWord.2724
0;00000282;Virus.DOS.Amber.Pun.3000
0;00000283;Virus.DOS.Amber.Trivial.1405
0;00000284;Virus.DOS.Amber.Trivial.1408
0;00000285;Virus.DOS.Amber.Trivial.1430.a
0;00000286;Virus.DOS.Amber.Trivial.1432
0;00000287;Virus.DOS.Ambulance.793.b
0;00000288;Virus.DOS.Ambulance.793.c
0;00000289;Virus.DOS.Ambulance.795
0;00000290;Virus.DOS.Ambulance.796.a
0;00000291;Virus.DOS.Ambulance.796.b
0;00000292;Virus.DOS.Ambulance_II.2124
0;00000293;Virus.DOS.AMD.3081
0;00000294;Virus.DOS.AMD.3948
0;00000295;Virus.DOS.Am_II.1281
0;00000296;Virus.DOS.Amoeba.1392
0;00000297;Virus.DOS.Amoeba.1392.b
0;00000298;Virus.DOS.Amoeba.2367
0;00000299;Virus.DOS.A_morph.367.a
0;00000300;Virus.DOS.A_morph.367.b
0;00000301;Virus.DOS.A_morph.367.c
0;00000302;Virus.DOS.A_morph.370
0;00000303;Virus.DOS.AMSV.443
0;00000304;Virus.DOS.Amt.3000
0;00000305;Virus.DOS.Amt.4000
0;00000306;Virus.DOS.Amuck.3184.a
0;00000307;Virus.DOS.Amuck.3184.b
0;00000308;Virus.DOS.Amuck.3184.c
0;00000309;Virus.DOS.Amz.1100
0;00000310;Virus.DOS.Amz.600
0;00000311;Virus.DOS.Amz.682
0;00000312;Virus.DOS.Amz.789.a
0;00000313;Virus.DOS.Amz.789.b
0;00000314;Virus.DOS.Amz.789.c
0;00000315;Virus.DOS.Amz.789.e
0;00000316;Virus.DOS.Amz.801
0;00000317;Virus.DOS.AnA.506
0;00000318;Virus.DOS.AnA.506.b
0;00000319;Virus.DOS.Anad.725.a
0;00000320;Virus.DOS.Anad.725.b
0;00000321;Virus.DOS.Anarchy.1268
0;00000322;Virus.DOS.Anarchy.2048
0;00000323;Virus.DOS.Anarchy.3153
0;00000324;Virus.DOS.Anarchy.5838
0;00000325;Virus.DOS.Anarchy.6093
0;00000326;Virus.DOS.Anarchy.6503
0;00000327;Virus.DOS.Anarchy.666
0;00000328;Virus.DOS.Anarchy.9382
0;00000329;Virus.DOS.Anarchy.9594
0;00000330;Virus.DOS.Andreas.1107
0;00000331;Virus.DOS.Andreas.1126
0;00000332;Virus.DOS.Andreew.805
0;00000333;Virus.DOS.Andrew.634
0;00000334;Virus.DOS.Andrey.932
0;00000335;Virus.DOS.Andris.683
0;00000336;Virus.DOS.Andris.843
0;00000337;Virus.DOS.Andromeda.1024.a
0;00000338;Virus.DOS.Andromeda.1024.b
0;00000339;Virus.DOS.Andromeda.1024.c
0;00000340;Virus.DOS.Andromeda.1024.d
0;00000341;Virus.DOS.Andromeda.1024.e
0;00000342;Virus.DOS.Andromeda.1140
0;00000343;Virus.DOS.Andromeda.1536.a
0;00000344;Virus.DOS.Andromeda.1536.b
0;00000345;Virus.DOS.Andromeda.1536.c
0;00000346;Virus.DOS.Andromeda.217
0;00000347;Virus.DOS.Andromeda.580
0;00000348;Virus.DOS.Andromeda.642
0;00000349;Virus.DOS.Andromeda.661
0;00000350;Virus.DOS.Andromeda.713.a
0;00000351;Virus.DOS.Andromeda.713.b
0;00000352;Virus.DOS.Andromeda.725
0;00000353;Virus.DOS.Andromeda.749
0;00000354;Virus.DOS.Andromeda.758
0;00000355;Virus.DOS.Andromeda.758.d
0;00000356;Virus.DOS.Andromeda.763
0;00000357;Virus.DOS.Andromeda.771
0;00000358;Virus.DOS.Andromeda.772
0;00000359;Virus.DOS.Andromeda.773
0;00000360;Virus.DOS.Andromeda.800
0;00000361;Virus.DOS.Andromeda.826
0;00000362;Virus.DOS.Andromeda.AXE.1024.b
0;00000363;Virus.DOS.Andromeda.Plus.1337
0;00000364;Virus.DOS.Andry.2900
0;00000365;Virus.DOS.Andry.2900.b
0;00000366;Virus.DOS.Andry.3791
0;00000367;Virus.DOS.Andry.565
0;00000368;Virus.DOS.Andryushka.3536
0;00000369;Virus.DOS.Andryushka.3568
0;00000370;Virus.DOS.Andy.1016
0;00000371;Virus.DOS.Andy.998
0;00000372;Virus.DOS.Angarsk.238
0;00000373;Virus.DOS.Angel.1000.a
0;00000374;Virus.DOS.Angel.1000.b
0;00000375;Virus.DOS.Angel_2.1571
0;00000376;Virus.DOS.Angel_2.661
0;00000377;Virus.DOS.Anger.395
0;00000378;Virus.DOS.Angry.393
0;00000379;Virus.DOS.AngryBoy.2132
0;00000380;Virus.DOS.Aniav.1172
0;00000381;Virus.DOS.Animality.1976
0;00000382;Virus.DOS.Animals.2400.a
0;00000383;Virus.DOS.Animals.2400.b
0;00000384;Virus.DOS.Animo.518
0;00000385;Virus.DOS.Aniver.507
0;00000386;Virus.DOS.Anjo.700
0;00000387;Virus.DOS.Anni.237
0;00000388;Virus.DOS.Anni.253
0;00000389;Virus.DOS.Anni.449
0;00000390;Virus.DOS.Anni.453
0;00000391;Virus.DOS.Anni.584
0;00000392;Virus.DOS.Anni.809
0;00000393;Virus.DOS.AnniVcs.279
0;00000394;Virus.DOS.AnniVcs.283
0;00000395;Virus.DOS.AnniVcs.286
0;00000396;Virus.DOS.AnniVcs.807
0;00000397;Virus.DOS.AnniVcs.866
0;00000398;Virus.DOS.Annyit.656
0;00000399;Virus.DOS.Ansi.881
0;00000400;Virus.DOS.Ansibomb
0;00000401;Virus.DOS.Answer.1146
0;00000402;Virus.DOS.Answer.1153
0;00000403;Virus.DOS.Anti-AV.1049
0;00000404;Virus.DOS.Anti-AV.1050
0;00000405;Virus.DOS.Anti-AV.695
0;00000406;Virus.DOS.Anti-AV.712
